19.3594,30.5491,5.7123,36.6561,19.9582,47.5399,2.6387,6.8299
117.4688,44.8135,0.0917,0.4921,0.8227,11.3118,16.4349,301.9756
26.9375,32.1320,4.9284,27.0571,47.2099,63.0831,1.4801,1.3867
28.0156,36.9104,4.4516,20.3130,61.2676,65.1581,1.2265,0.7226
23.7031,41.6778,4.1126,16.6871,12.2726,39.3234,3.7107,14.1110
49.7031,33.4494,3.6866,18.1287,92.9657,86.5435,0.4857,-1.1604
18.9219,31.9750,6.3329,41.9142,97.1254,55.8339,1.2522,0.9679
94.7578,39.5272,0.7858,1.4374,2.2759,15.6563,9.9910,122.0354
131.7812,42.5540,0.1747,0.3837,3.2366,20.5040,8.3568,79.7935
88.5078,45.5760,1.2005,2.6838,7.7375,36.2408,4.8270,22.5087
22.5000,31.2537,5.4821,32.5899,28.6421,53.7960,2.1053,4.1804
110.8281,54.7998,0.3692,-0.2154,1.9457,13.2655,11.2435,162.0516
101.9453,44.3692,0.1467,0.3854,1.4281,16.1387,12.3778,161.0015
119.9688,53.7232,0.2722,-0.4775,30.0828,66.0119,1.8406,1.6021
108.0078,54.5257,0.4917,-0.0223,3.9415,22.1257,6.5833,47.2996
119.5703,52.5235,0.4440,-0.2154,0.8604,10.8088,16.7364,327.0618
15.4141,43.6935,4.3835,18.5971,134.4540,73.1932,-0.1321,-1.1879
92.7109,50.1314,1.1287,1.4345,11.5209,39.2644,3.5688,12.3431
32.5156,44.1036,3.4046,11.8236,27.5418,52.5961,2.2640,4.5312
25.1016,50.4405,3.3475,10.4560,89.6463,72.0301,0.4178,-0.8498
104.4453,54.7848,0.3286,-0.3475,1.4072,14.8152,11.7014,149.2525
84.4375,40.3141,0.7966,1.5360,1.7508,20.1330,11.4423,129.2822
119.2891,54.9752,0.4461,-0.1975,40.2174,57.2299,0.9725,-0.5267
128.8906,55.0804,-0.0934,-0.2795,0.7182,10.5190,17.6433,353.1615
110.4766,44.9288,0.2799,-0.0445,9.5778,39.7897,4.2301,17.0470
95.0391,45.2473,0.4246,0.0505,2.9674,17.1294,8.8458,96.3859
21.9375,33.2163,5.3658,29.9969,120.5803,82.7609,-0.0764,-1.1447
77.8672,57.3221,1.6256,1.7838,108.2584,92.7605,-0.0715,-1.6303
106.2422,39.0556,0.4346,1.2570,7.8378,33.4973,4.7016,22.5067
80.5312,43.5169,1.1999,2.2003,69.8846,88.2413,0.8221,-0.8706
80.0625,69.2770,1.1389,-0.1411,101.8696,81.1614,0.4445,-1.3389
49.0156,43.0543,3.1428,10.5892,12.4900,41.1718,3.7783,14.2565
11.9844,34.3648,5.5373,31.7113,135.3645,72.5423,-0.2143,-0.9188
110.6797,38.2526,0.4599,1.6907,4.4348,22.2018,5.9397,39.7814
98.6875,43.9145,0.5529,0.8729,2.5176,14.5343,8.5758,100.7032
77.3125,39.0794,0.6705,2.1581,1.7860,12.4579,11.0504,168.2536
129.0938,49.6425,-0.0099,-0.2981,1.2801,11.1734,13.8292,251.5621
58.6406,55.9688,2.1253,3.8887,67.6630,79.5191,0.8550,-0.5794
119.6484,50.8267,0.1260,-0.4909,14.0393,48.1290,3.3509,9.8653
25.8750,36.6555,4.3535,19.4192,90.7132,65.6118,0.3419,-0.5289
22.7578,26.8732,6.5505,47.6615,36.7299,55.2172,1.8814,3.4525
98.9219,47.3307,0.5276,0.3928,2.5125,14.8990,9.3096,113.0358
86.1016,48.0756,1.4185,2.9245,23.4515,61.9932,2.5915,5.3387
103.3906,42.6181,0.4183,0.7943,5.0895,26.2925,5.4966,31.3057
142.3438,47.3549,-0.0081,-0.1674,1.3930,13.7292,13.5288,213.8294
80.9609,35.1733,2.1839,8.8372,12.5761,41.9203,3.7520,13.9608
85.4453,49.8635,1.3146,2.0815,131.3796,71.9889,-0.4735,-0.5797
83.0234,55.8039,0.9310,0.4194,26.3043,68.4819,2.3554,3.7946
112.2031,85.3086,0.2596,-1.4293,148.2015,41.4286,0.3707,0.0912
45.4922,43.4973,3.0334,9.4317,46.8035,67.9077,1.3608,0.8399
91.6328,42.7569,0.8157,1.3045,12.5150,41.5839,3.2445,9.3120
39.5469,43.1845,3.2153,10.3581,159.4574,77.0403,-0.4896,-1.0563
14.2344,28.9341,6.5530,44.9456,158.0544,80.7496,-0.6324,-0.9270
121.0703,49.7337,-0.1788,-0.2600,1.8462,12.4424,11.3463,173.5615
140.4141,49.7623,-0.1162,-0.2149,3.1263,19.3763,7.9645,73.4940
59.9922,32.6199,2.7590,12.0041,18.7843,48.1223,2.8351,7.6984
64.2031,48.0111,2.3483,5.9960,101.0293,70.7066,0.3490,-0.7115
50.0625,60.1655,1.9269,2.9249,69.1263,67.6815,0.9076,-0.0153
114.1484,54.8722,0.5334,-0.0006,9.3462,38.2232,4.2404,17.5765
85.0156,47.2459,1.3875,2.0416,53.2475,71.8937,0.8908,-0.7422
123.8281,44.6423,0.1462,0.2235,2.0878,14.7013,9.4871,110.5065
108.2188,49.1279,0.1800,-0.2169,2.7366,15.2168,8.1219,88.7457
137.2578,54.7445,-0.3552,-0.6237,3.7960,26.7963,8.2429,67.9801
98.1953,43.0980,0.6398,1.5458,4.2667,23.5492,6.2412,41.3410
44.8672,45.6933,2.8887,8.8107,176.1196,59.7377,-1.7854,2.9409
135.6953,51.6730,-0.2111,-0.1716,126.0184,78.3196,-0.9263,-0.9978
117.0156,49.0395,0.0838,-0.2149,6.0435,31.7617,5.3672,28.2551
33.2266,30.4572,5.2964,31.0589,26.7057,57.7052,2.4565,5.3290
36.1250,31.3459,5.2114,32.9805,37.7759,65.1733,1.8642,2.5851
117.9141,49.8761,0.2209,0.0484,2.2040,17.9849,10.3620,117.7672
80.6953,42.0038,1.3278,4.1536,11.7709,44.3976,4.0289,15.6796
106.0469,45.7059,0.6649,0.9465,20.7533,51.1260,2.4436,4.8838
100.3750,41.0034,1.2193,3.1570,7.7224,38.9293,5.1723,25.7842
6.1797,28.3710,7.5206,57.5046,174.3462,58.7271,-0.7307,-0.3459
20.7891,53.1881,3.0760,8.0051,148.9139,57.3444,-0.4629,-0.0981
46.1719,36.1583,3.2946,13.5903,14.0050,43.6875,3.4240,11.5641
130.5547,51.6552,0.0124,-0.0622,2.5117,17.7713,8.7231,87.8591
41.2109,31.9466,3.8875,19.8978,88.3336,78.9114,0.5885,-0.8073
16.5703,33.7349,5.5295,31.5237,37.7182,60.3792,1.5879,1.7609
132.5000,46.7791,0.1212,0.0984,3.2074,17.1611,7.3313,67.1448
72.6719,39.7140,1.7366,5.3007,20.5477,59.0787,2.7573,6.0501
88.8984,45.4569,0.6753,1.1490,0.9189,11.0913,15.6154,288.5177
103.8828,45.3956,0.3187,0.2106,2.1446,14.8820,9.1197,104.5335
113.7812,48.9955,0.0728,-0.4617,1.9774,13.4756,10.8680,155.0553
118.0078,49.8223,0.4234,0.0275,2.0033,14.2792,10.6019,136.6249
114.7344,51.0452,0.1858,-0.3155,2.7007,16.7640,9.2360,103.5519
110.5547,47.4565,0.1863,-0.1837,1.5836,11.2769,13.2240,238.9534
85.6562,56.2599,0.9735,0.2933,1.8269,12.8850,13.1738,216.2081
107.4531,37.3428,0.1371,1.4267,1.7299,17.9468,10.8356,119.8111
136.1250,57.9652,0.1571,-0.5558,2.3821,16.1177,9.1621,100.3981
147.1797,41.0593,0.0488,0.5310,12.7299,47.0517,3.6519,12.0175
41.3203,32.3965,3.8886,19.8990,12.4599,44.0086,3.8824,14.7380
101.1953,40.4386,0.4363,1.0433,2.7383,18.7857,8.4650,82.9946
88.8125,41.9242,0.4640,1.1596,2.0853,12.4720,10.5522,161.9014
87.4609,52.7436,0.8468,0.6744,93.9607,93.9097,0.1290,-1.7997
101.9531,50.8639,0.4662,0.0065,7.6714,38.4314,5.1509,25.5773
122.4844,53.4073,0.2350,-0.1423,3.2584,22.0452,7.4382,58.0058
95.9922,37.4565,0.4646,2.1557,0.9582,12.0853,15.6192,274.3191
23.7891,44.7515,3.6547,13.0699,130.9941,68.1959,-0.3542,-0.6189
16.0547,37.7333,4.9704,24.3329,110.5510,58.8241,0.5260,-0.1274
112.5078,49.0449,0.2223,-0.1591,3.0059,22.1822,7.9328,64.9773
138.4219,53.1538,-0.3106,-0.4211,4.2007,24.4744,6.9436,51.9136
112.6328,50.5131,0.0425,-0.2392,1.9172,13.6725,10.5473,141.1546
35.4297,35.2705,4.5682,22.8581,40.2224,65.4162,1.7017,1.9565
19.7891,31.0639,5.7892,35.5201,58.1137,66.8084,1.0001,0.1534
110.2578,51.0268,0.2231,-0.2005,4.5769,28.4346,6.4475,41.6068
147.7109,53.4104,-0.3876,-0.1477,64.0042,79.1410,0.4521,-1.7391
115.9688,60.4192,0.1269,-0.6555,2.6697,14.9789,8.7089,100.1536
114.7812,64.4116,0.2111,-1.1222,2.7793,23.3225,8.8406,79.2963
83.6094,40.7943,1.3653,3.9483,7.5217,35.0622,4.9508,24.1960
49.9844,62.4546,1.8991,2.4141,163.0150,66.5606,-0.8962,-0.4044
127.7578,49.9025,0.0035,-0.1817,3.7550,20.7211,8.1117,76.2455
138.2969,47.1791,-0.0494,-0.1233,57.2500,84.8138,0.9378,-0.9258
77.8594,45.0744,1.7308,3.9789,1.3370,12.1426,15.4136,267.4617
77.8672,57.3221,1.6256,1.7838,108.2584,92.7605,-0.0715,-1.6303
108.3203,49.2625,0.3949,-0.0339,6.3813,30.3684,5.3079,28.8855
84.3828,40.4663,0.5199,1.3150,4.8863,24.4176,6.3325,43.8888
104.4688,48.2223,1.1531,1.2827,128.6555,92.0153,-0.2633,-1.4889
109.2422,52.4964,0.0933,-0.3730,5.8779,30.1980,5.6480,32.7884
113.2891,41.6790,0.2690,0.5525,5.6982,28.8214,5.3346,28.8105
37.5859,60.3026,2.2222,3.7190,70.9967,72.3735,0.9636,-0.2464
136.8828,52.2721,-0.0188,-0.1404,3.4707,24.0619,7.2637,53.4689
115.3516,48.8548,0.7644,0.3685,128.4465,98.5000,-0.3460,-1.6420
80.4141,38.2334,1.6241,5.8929,36.9816,68.9542,1.5085,0.6238
13.5469,29.1311,6.7894,48.3399,91.2901,69.0564,0.3404,-0.4699
79.2344,38.2848,1.3504,4.1006,9.5334,39.5055,4.4313,19.2479
131.3047,47.9071,-0.0040,-0.0772,6.4390,33.3117,5.4325,29.3966
96.7969,34.8172,0.6511,2.4581,1.4047,11.2616,13.3658,242.0729
120.8828,50.3112,-0.2180,-0.5218,30.3328,62.7806,2.1242,3.3080
93.7344,50.2642,0.4377,0.2077,24.3888,56.3416,2.1451,3.1774
30.0781,31.1146,4.7834,27.5710,39.3211,57.8680,1.9155,3.4370
56.5000,34.5215,3.2075,15.3965,13.5050,40.7264,3.6186,13.8150
91.4609,45.0689,0.9291,1.6484,4.7483,28.6021,6.5644,44.2477
140.4922,49.1930,-0.2823,-0.0909,2.3344,20.4221,9.2190,87.1354
44.9766,31.9214,4.0290,20.6246,38.6789,61.1335,1.7081,2.2139
118.6719,61.2342,0.3177,-0.6732,3.1806,17.2704,7.5173,70.8545
112.4141,33.9737,0.2386,1.8780,3.7901,21.9042,7.0141,55.6537
118.8516,39.9054,0.3423,0.4081,1.8119,15.2812,10.2180,120.6384
42.5078,34.3011,3.5167,18.6781,78.9590,71.6844,0.6414,-0.5338
108.0859,54.9807,0.2441,-0.3708,25.8077,62.1418,2.1725,3.1257
73.9844,36.5205,1.5646,5.4413,22.1355,55.6713,2.3644,4.1504
18.1172,29.2977,6.4467,44.6016,50.1079,66.3218,1.4564,1.3352
105.6484,45.7711,0.3974,0.4848,0.6739,10.1779,20.2647,453.4714
41.2578,39.0423,3.4659,13.8834,28.4783,56.5935,2.0453,3.3774
110.9297,46.9413,0.1644,-0.3212,2.8595,15.5836,7.7844,81.7324
118.6562,48.1051,0.1299,-0.1389,14.0978,45.6504,3.2149,9.2217
83.3672,41.4416,1.3039,3.4456,18.9181,50.0642,2.8441,7.4292
139.0781,55.2888,0.0365,-0.2872,7.7341,28.5880,4.1632,19.2035
135.7891,44.0851,-0.0274,0.0257,3.0410,18.4944,9.4444,104.5383
79.6953,37.4893,1.6984,5.2352,41.6421,73.3674,1.3997,0.3142
118.8047,42.0946,0.3272,0.7263,1.3420,14.7627,13.8770,214.1377
47.5938,38.5378,3.0642,10.2986,152.0401,60.6077,-0.0656,-0.5795
111.2344,39.2841,0.7064,1.9107,15.7375,49.5750,2.9965,7.5318
84.4375,40.3141,0.7966,1.5360,1.7508,20.1330,11.4423,129.2822
125.5312,47.8374,0.0316,-0.1962,177.6371,66.5959,-1.3674,1.1414
129.3828,52.5394,0.0541,-0.6574,7.1998,31.6106,4.4929,19.7295
102.3516,34.2339,0.4395,2.8783,1.2918,13.8744,13.1489,193.2370
18.5391,30.5430,6.8631,48.8183,62.5067,58.4501,1.1943,1.3688
21.7656,39.4146,4.3368,19.1734,78.8930,51.9524,1.5128,1.6752
138.4688,49.1584,-0.1033,-0.3400,1.5861,12.2779,12.2446,192.2445
130.1562,51.6163,-0.0657,-0.3122,2.8194,20.9949,8.0667,68.3470
29.3828,38.1082,3.8111,15.3456,129.8972,66.8017,0.2706,-1.0218
92.6250,49.3310,1.2454,1.4987,55.1246,81.0978,1.1232,-0.2466
144.2734,54.9659,-0.2933,-0.2750,2.4373,17.9220,9.9918,114.9633
71.7734,37.2209,1.1370,3.4455,2.6003,17.9939,8.2055,76.1007
39.9609,34.9903,3.9411,19.8663,33.1288,64.8984,1.9802,2.7938
61.5312,38.0979,2.2324,7.8671,18.6747,52.7922,2.8785,7.2414
7.4609,30.8327,6.3539,41.4742,150.8261,74.7336,-0.4321,-1.0306
114.8828,49.6709,0.3499,0.4480,1.2375,12.6503,13.0939,202.3250
67.0781,34.1716,1.8213,7.7225,2.4783,21.5065,9.4504,91.8047
66.0781,52.1040,2.2571,4.7381,79.2926,107.4318,0.6401,-1.5507
89.4453,42.7730,0.5580,1.1733,2.5167,14.7227,9.4917,118.9226
102.4922,45.5300,0.3492,0.7999,0.7885,11.6682,17.1023,314.3810
55.8750,33.6823,2.7342,12.0584,11.1639,40.0780,4.0248,16.1829
67.7188,32.7938,2.5219,12.7316,6.1472,33.1796,5.6439,31.4807
130.5703,48.4397,-0.0091,0.0466,1.9105,13.7856,10.3011,134.9606
112.0391,52.5459,0.0978,-0.3461,8.3077,33.5058,4.2803,18.4571
24.2109,28.9767,5.7238,37.2398,87.5736,71.4437,0.7911,-0.1861
108.8359,45.5015,0.3166,0.1335,4.6898,21.0437,6.0126,44.8853
104.8750,35.4110,0.3936,1.8186,1.8913,12.1540,11.6404,187.4317
90.2344,44.0141,0.8156,1.1418,3.5911,21.7544,6.7830,49.9837
94.7031,41.1137,0.2850,0.9728,3.5042,19.2254,6.9877,56.2814
60.9062,31.4134,2.4169,12.2389,18.0953,49.1968,3.0383,8.8070
107.0078,46.7638,0.3646,0.1282,2.6020,20.5955,8.6353,77.8080
123.4688,45.4751,0.3458,0.6474,32.9197,65.0942,1.6055,0.8714
134.8906,52.1634,-0.0171,-0.3749,3.7333,22.0131,7.1458,57.1487
151.4141,41.9312,-0.1751,0.6916,133.5753,82.2702,-0.9474,-0.9567
6.2656,31.5353,6.1418,39.0783,135.0201,55.5757,0.2603,-0.9177
127.9609,54.1471,-0.0184,-0.2721,3.4599,16.9563,7.4153,72.4835
19.4844,32.4608,4.6861,25.3764,86.7224,60.9912,0.7472,-0.0490
73.6328,35.4612,1.1536,4.1611,2.0995,13.0575,10.0136,140.8941
136.1406,50.5297,-0.1725,-0.1326,3.6656,20.8488,7.1798,58.3855
114.5859,59.5371,0.3462,-0.7055,3.7776,26.5562,7.7500,60.4506
25.4375,38.2256,4.7390,22.5287,102.9841,74.6797,0.1230,-0.8554
127.2500,45.3991,0.1120,0.3035,6.3938,33.9706,5.5592,30.6236
104.3125,47.4669,0.4578,0.7230,0.7818,10.9785,17.1098,328.4087
136.8047,49.1021,0.1463,-0.2538,4.0778,22.2243,6.9360,55.1423
91.1641,47.7069,1.1857,1.6496,13.9682,45.3458,3.3240,10.1978
150.4844,49.9493,-0.0507,-0.2291,1.3829,13.4042,13.8196,224.9356
149.5156,50.4759,-0.2611,-0.2652,3.0719,18.4600,8.1049,78.7610
12.4766,27.7545,7.0375,52.4586,130.2659,70.5741,-0.1768,-0.7683
133.4609,59.6795,0.0591,-0.6737,37.2099,57.6350,1.2865,0.5187
92.2656,35.8747,1.5943,5.5665,14.1355,46.2043,3.4145,10.6563
120.9062,39.7226,0.0385,0.3614,0.9339,12.8033,15.5914,259.2100
114.3281,50.1537,0.2339,-0.2387,1.0042,12.5607,15.6337,268.1800
66.5312,40.7847,1.9358,5.2671,152.0886,73.3728,-0.6819,-0.4153
105.6562,46.5488,0.3440,0.6143,3.1998,22.0660,7.5505,59.9485
61.6719,36.3755,2.2652,8.7100,5.5936,29.6240,6.0722,38.2360
131.6094,46.5908,-0.1710,-0.0241,1.6614,17.3821,11.3632,133.8924
136.9922,50.8497,0.0493,-0.1954,2.2408,14.1713,9.5821,121.8307
32.1328,28.1043,5.2621,35.7357,33.7751,62.5812,1.9344,2.7084
28.6172,30.3016,5.2387,31.0696,144.6472,59.8720,-0.0746,-0.3218
56.6406,49.8601,1.7491,2.3745,156.9816,79.7127,-0.7987,-0.7700
132.5625,56.8300,0.0574,-0.5335,19.9147,59.0760,2.7895,6.1332
123.7812,45.5208,-0.0760,0.2726,2.5577,14.9350,8.6498,98.4875
108.3906,46.2083,0.2404,0.2426,22.0502,61.9655,2.4708,4.1612
62.2969,36.1270,2.3425,9.1999,9.7860,38.6298,4.5691,21.4129
116.1172,39.1850,0.4048,1.0038,3.9640,25.2257,6.9818,51.2940
128.9062,57.8501,0.1166,-0.5426,1.4490,12.4030,13.3416,217.2186
128.6094,57.5602,-0.2366,-0.2519,0.6421,9.4742,19.9965,471.3449
26.5312,30.7182,5.4362,32.4377,31.3863,51.3580,2.2791,5.4062
69.4453,37.7907,1.7702,6.6962,8.0251,32.3042,5.1976,29.2126
92.2734,48.0991,0.6442,0.1521,1.7082,15.7785,11.0624,136.0130
7.7969,33.0597,6.1391,38.7082,109.1254,55.7049,0.6827,-0.3747
34.3750,31.8809,4.5883,25.8827,36.9314,63.5068,1.8734,2.6750
13.6016,31.5576,5.8226,35.4614,72.4055,64.3596,0.7253,-0.0520
64.2734,52.7020,1.8160,2.6290,64.5652,81.3834,0.8953,-0.6334
95.3906,57.4609,0.8507,-0.1129,11.2952,44.4370,4.1349,16.1233
28.2812,41.4052,3.5680,13.3047,100.4849,81.5539,-0.0018,-1.2928
109.5625,47.2607,0.2440,-0.0284,3.7768,22.9572,7.8844,68.6940
107.5156,49.0091,0.5430,0.5646,17.2751,51.8393,2.9260,7.2325
131.9141,50.5094,-0.2687,-0.1346,3.1798,22.1909,8.5641,79.1609
108.9766,51.8657,0.4745,0.0843,11.3963,40.2431,3.5492,11.6113
106.6406,54.0283,0.3560,-0.4162,4.2483,23.7119,7.8486,68.0346
128.1719,49.1242,-0.0379,-0.0111,2.7458,16.5755,8.4505,86.3679
55.6719,28.6048,2.9613,17.5898,10.8972,43.5329,4.2239,17.1329
132.0078,53.7223,-0.1017,-0.4831,8.3470,37.1956,4.5759,20.1792
126.0781,46.4288,-0.1921,0.0201,2.2467,13.8689,9.9083,129.7944
13.1094,32.6409,5.7671,34.2510,57.3972,69.4086,0.9837,0.0414
8.8438,31.1023,7.1474,51.3090,151.7141,75.0494,-0.2105,-1.2782
63.1406,34.3240,2.4924,10.7326,17.4197,50.5622,2.8257,6.6288
109.5000,45.9932,0.2794,0.3098,2.2441,19.5456,9.5092,94.3112
89.7578,45.6768,0.9641,1.8411,4.7776,29.4964,6.2567,38.4847
35.2656,30.4055,5.7785,38.4002,109.9783,81.2712,0.0190,-1.1244
128.3281,45.8140,0.1378,-0.3113,2.8855,16.6870,8.7400,94.3894
59.4453,47.5683,2.1689,5.5412,4.6505,26.3487,6.6585,46.2175
39.5469,43.1845,3.2153,10.3581,159.4574,77.0403,-0.4896,-1.0563
51.0156,29.8823,4.1878,24.4321,40.1722,74.4205,1.6651,1.3235
96.6875,38.9418,0.6884,2.5094,6.1764,31.0752,5.3111,28.3505
76.9844,38.7518,1.8260,5.5238,16.3470,49.7220,3.2244,9.6025
63.6172,37.8050,2.5415,9.0087,23.5368,54.9608,2.5974,6.0453
111.9844,55.5876,0.1675,-0.1431,1.7241,12.3972,11.7746,183.6720
113.0312,44.2048,0.6830,0.9922,2.2115,14.7757,9.9507,123.9036
75.9531,36.5372,1.2978,4.6847,21.4967,55.0453,2.3904,4.2926
119.1641,49.1536,0.0442,-0.3525,2.7977,19.1583,8.5815,82.2586
92.6719,42.1886,1.1679,2.9224,11.8135,42.1020,3.8998,14.7865
89.9141,38.3608,0.9941,2.6047,13.8905,43.2306,3.1453,8.9510
60.6328,47.5647,2.4013,5.8583,93.5870,89.5423,0.3839,-1.3190
81.5234,38.6804,0.6880,2.1349,1.8219,13.1343,10.9777,155.5097
69.6953,43.5432,1.6499,3.4856,141.7809,86.9458,-0.7888,-1.0428
94.8203,49.6345,0.6568,0.2864,0.6773,9.3712,20.0045,481.2508
78.3281,42.4921,1.6327,4.8604,24.6488,59.7402,2.4184,4.6986
125.3516,52.2477,-0.2018,0.0057,3.9390,24.3349,7.0492,53.7998
128.2109,47.6709,0.0492,0.0664,4.5577,22.7172,6.6676,52.4994
115.5547,42.5231,-0.1057,0.4826,1.9891,18.8141,10.5526,117.0869
89.8359,45.5492,1.2082,2.5150,3.8955,26.6678,7.3270,54.7321
36.0312,33.4325,4.2521,21.2237,30.0159,57.2672,2.1349,4.0085
91.5625,40.5152,1.2231,3.4861,6.4983,32.4136,5.5592,31.5735
100.2109,49.8406,0.4302,0.1947,4.4891,22.7403,6.6386,51.0378
117.6719,42.5454,0.2020,0.1695,9.5025,37.7732,4.0030,15.0975
125.9766,38.0517,0.2771,0.8455,3.5268,23.0714,7.4519,58.9477
120.4453,47.3187,0.5229,0.8242,125.6748,72.3776,-0.2775,-0.9053
127.5859,46.1887,0.0342,-0.2216,2.6112,19.8129,8.9203,86.8467
100.9219,46.2014,0.6858,0.9230,16.7023,50.1618,3.1215,8.8789
111.5391,43.2187,0.3182,0.1021,2.3361,14.1886,9.8215,126.3391
140.1641,44.2291,-0.0232,0.3471,4.5652,24.2356,6.4641,45.2715
127.2578,53.2175,-0.0102,-0.4004,7.1931,36.4331,5.1896,26.0848
64.6797,37.0825,1.3333,4.5930,2.1831,15.0443,8.9540,100.6654
34.3828,28.0399,5.8209,40.2385,52.8052,74.9217,1.3084,0.5202
105.1016,52.5256,0.3692,-0.0962,3.4975,22.5998,7.5555,61.2028
26.7031,35.4734,3.8522,17.2629,69.3997,63.6521,0.6950,-0.1669
71.8359,41.5846,1.3675,3.8136,2.8227,21.7442,8.8870,83.6835
97.4766,43.9598,0.8219,2.0346,1.8620,18.0870,10.6665,119.5443
120.1250,42.8404,0.1538,0.3936,12.5477,42.0540,3.3192,9.9220
112.8047,45.7548,0.5407,0.7466,3.1547,19.8419,8.7791,87.6761
41.7734,30.2095,3.5522,20.2831,12.7299,43.2214,3.7919,14.1300
15.5234,32.1196,6.2896,40.8103,178.0159,55.4896,-1.5019,2.1438
109.1328,37.5301,0.4823,1.4704,1.1045,12.7462,14.3445,228.4574
55.4062,41.3220,2.8344,8.6997,113.5385,78.0188,-0.0643,-1.0148
115.4297,57.6934,0.2856,-0.4538,16.7383,46.6430,3.0357,8.5817
23.7031,41.6778,4.1126,16.6871,12.2726,39.3234,3.7107,14.1110
20.9062,31.2659,5.4690,33.1122,66.1413,72.6905,0.9563,-0.0309
116.8828,55.2577,0.0315,-0.4661,2.9306,18.8295,8.4918,83.5270
84.6406,36.3795,1.6744,5.6407,62.6062,81.5209,0.7429,-1.0294
104.5312,47.9394,0.8657,0.8487,2.4498,17.3924,9.9042,110.2218
78.9609,39.3985,0.7523,2.0179,1.2684,16.0621,13.7857,196.0123
129.3281,46.3449,0.2603,0.1543,0.7793,10.8752,16.9186,323.4736
72.2109,34.2155,1.7128,7.0336,14.2015,45.3949,3.1407,8.5312
149.7969,49.5119,-0.2246,-0.1356,3.8319,21.0908,7.3690,62.1629
88.0938,41.1076,0.4130,1.1970,1.1129,10.6287,15.4956,307.2922
95.3828,51.4033,0.8895,0.4351,7.1706,31.2880,5.3584,30.1228
115.1406,56.6787,0.2808,-0.6654,3.4214,24.5935,7.9245,65.4681
9.0469,32.2563,5.8540,35.5546,106.0870,62.6355,0.5823,-0.4751
111.5000,56.1396,0.3175,-0.1097,3.8704,24.1034,6.9079,50.3404
140.5312,53.2409,0.0497,-0.5897,1.9565,14.2349,9.9603,123.9736
111.4922,37.7941,0.4174,1.2415,0.9055,10.6911,16.4684,325.1141
106.6328,52.6450,0.4647,0.1520,1.7107,13.8708,11.5562,162.7732
94.5938,47.9924,0.3321,0.4934,5.7391,29.3620,5.4573,30.3099
21.7969,41.3562,3.9672,16.0127,58.3269,64.9249,1.5069,1.2561
84.7422,35.5436,0.7538,2.9593,2.2074,13.3211,9.3407,127.0326
56.6406,49.8601,1.7491,2.3745,156.9816,79.7127,-0.7987,-0.7700
103.6406,45.1035,0.2508,0.6559,2.1580,16.2776,9.1668,96.5100
16.0547,38.0600,4.9926,25.4915,125.7559,65.5064,0.2142,-0.9453
107.1875,46.8117,0.1669,0.2028,0.5125,8.9173,22.9817,596.8352
49.5078,32.6889,4.2038,21.6240,48.0585,75.5421,1.4830,0.8938
137.4297,56.7557,-0.0709,-0.5901,3.6647,22.3950,6.9841,53.5803
102.8594,38.3640,0.2330,1.0452,14.1405,45.6082,3.1833,8.9347
104.1406,42.3089,0.4296,1.3055,3.3269,19.5687,6.9537,54.1366
